bartik,dlemp,dlcov,uf
-0.04922051012170064,0.2350383389663589,-0.3073460025423333,TO
-0.05039781745167197,0.15899330430304634,-0.014825047380008156,MA
-0.11152790129458373,-0.049042085067602784,-0.07707818869753422,TO
-0.05108662420923067,0.19051832399813318,-0.021649981400535583,MA
-0.03608343284153617,0.045347819978459256,-0.3614211999503021,TO
-0.04556359390843312,0.4054651081081644,0.060997877724764046,MA
-0.049269399096434636,-0.007001195458983588,-0.3700917736311331,TO
-0.04737269985287775,0.189285814127987,-0.12922781028025673,MA
-0.050235950983018064,-0.1936724164626442,0.1187461459872995,TO
-0.04683758945138203,0.07281235547496749,-0.49012367347506736,TO
-0.07199446582438443,1.0359720060405326,-0.4376707912900431,MA
-0.03505901724773496,0.1941560144409574,-0.8196451934335782,TO
-0.052256388468674114,-0.1781758594142481,-0.29261059062261746,MA
-0.05005285037474795,0.556976567612232,-0.412470065262531,TO
-0.05252787320429919,0.1863642998109133,0.01377339016070446,MA
-0.05327738958937497,0.3342244132527182,-0.0735600363241095,TO
-0.05170706508224713,0.4604393589190829,-0.09754391230125495,AM
-0.051706215862355354,0.1844802192619927,0.2278260377750027,AM
-0.05482787565613699,0.027239038162183676,0.18496995198653546,MA
-0.05134365675642381,0.18888348674615005,-0.26388117223328994,AM
-0.04694744025378638,0.7363848596145915,0.3175734243509676,AM
-0.05207253854364015,0.31205066346873866,0.06950631250990105,MA
-0.0547923659958497,0.07522342123758753,-0.20094202137059103,AM
-0.04054525823475208,0.10756628305601612,0.12230640655089249,MA
-0.05050045773566644,0.5103341024978005,0.23165575624832946,AM
-0.0522134641282367,-0.1557913692847182,0.12597816088302174,MA
-0.056163744520411035,0.7862376036259573,0.004933027406789154,AM
-0.05250291447482611,-0.16528755984046486,-0.20321284141239412,MA
-0.03612238763074405,0.16667130953887535,0.004068587999815193,AM
-0.04918197363635199,0.47025293327328677,0.15925870466677267,AM
-0.06665586751426224,-0.11288630529536485,-0.07993289565339691,MA
-0.04548665642107495,1.035764385008446,0.21009144897617466,AM
-0.06437091195996492,0.23180161405732438,-0.3072594456285688,MA
-0.06466613179042371,0.3296399935154615,0.3800188500882083,AM
-0.051564901604700834,0.321098069371625,-0.22020125663979312,MA
-0.057415634791401285,-0.11441035117774422,0.01856474421661814,AM
-0.04495372582947722,0.2099730881244646,-0.3143935657815993,MA
-0.05070206588259974,0.12731947802135193,-0.031051309414735665,MA
-0.057091150997836806,0.19240725270120704,0.0974441710929117,AM
-0.056053014561051495,0.3783718174526384,0.07032273755659992,MA
-0.051006927802506805,0.03979053491359293,0.09638044397586992,AM
-0.03946433514674696,0.23344230351478432,-0.104310506524499,MA
-0.050292671351871,0.29115309294465985,-0.028444252213495776,AM
-0.01955169754573832,0.6312717768418578,0.03432952416708031,MA
-0.05191344833764143,0.21577181393343212,0.34012558168922896,AM
-0.04852424822541711,0.07242340658374065,-0.2788144874437578,MA
-0.04716906398950391,0.2466326874885243,0.1541004469592641,AM
-0.05221888743590568,0.1409363406311003,-0.10762996940559381,MA
-0.04833872707143376,0.6931471805599453,-0.17208750595905037,AM
-0.05046385501417413,-0.09489874182279567,-0.08928076742716709,MA
-0.04991291676775716,0.06650649744138845,0.07360832532615841,AM
-0.05508527804951515,-0.2394442888441009,0.06931254111753186,AM
-0.0505905762942231,0.009756174945364656,-0.10676887713198772,MA
-0.0934166626213851,-0.032308243232657775,0.21063465422051553,AM
-0.05358210720545228,0.8530417015664556,0.08106034457175083,MA
-0.052029129827543964,0.5527655772080249,-0.06315886900084454,AM
-0.05214720127967739,-0.14627797101534543,-0.2057568409691846,MA
-0.05165368282615435,0.1353413478697621,0.07203539218282759,MA
-0.055464776515490435,0.18852050592030023,0.20536003138170586,AM
-0.04566289441354651,0.006681539333482647,-0.2638506192464858,MA
-0.05398461594005048,0.2809831266707011,0.47867576416080293,AM
-0.053884639014704375,0.0,0.4284197491280013,MA
-0.0918490623393604,-0.1331302659318426,-0.26672224736001504,AM
-0.056106825165088386,0.5285977935117885,0.01891489064999825,MA
-0.06209853519952588,0.3455568553547555,-0.08389093092653493,AM
-0.062159343377884126,0.17300707376826516,-0.13730598673060454,MA
-0.05067710549669873,0.06262342320147157,0.19898896804576377,MA
-0.05318862912467363,0.03550293630176568,0.0800356441291136,AM
-0.05151661371375103,0.71683695168235,0.25740467941452544,MA
-0.050978249943125595,0.28495355779857695,0.08773569085008487,AM
-0.06186917613406753,0.4352261552689946,-0.1934642282699081,MA
-0.05425134300084554,0.9221368024375789,0.11916661134000123,AM
-0.04894945628839054,-0.01680711831638129,-0.061256304649063696,PI
-0.052483422334329066,0.26015739906169094,0.10375764828647041,AM
-0.04524447409038516,-0.12531711939591467,-0.07450925325814055,PI
-0.049871560590736976,-0.14159558709871745,0.20390428331921562,AM
-0.05268237105394554,-0.1427219840036355,-0.21497151388441743,PI
-0.05112485175491813,0.08342457257034379,0.15179281614855406,AM
-0.06652673941529584,-0.1548755801852068,0.0010000326268820596,PI
-0.05178402289028573,-0.028987536873252298,0.26988541696864404,AM
-0.05100510610606601,0.10732902023049852,-0.10689026667520145,PI
-0.05033219220124477,0.29235279556233923,0.009661888925672692,AM
-0.024553495424359792,0.07571182173569638,-0.09207256301432304,PI
-0.04959060542763247,0.04734612059719842,0.4171613751363475,AM
-0.0524352134113354,0.26875406256626205,-0.010630687213036593,PI
-0.05189893796251485,0.4543792725257558,-0.08459760087088945,AM
-0.05626363890127143,-0.35667494393873245,0.33271762327636073,PI
-0.028280927969038274,0.4087341531900686,0.2109055102295468,AM
-0.05158507609660034,-0.2876820724517809,0.131221312948357,PI
-0.05151600116377769,0.0027548226788446837,-0.19919303624481438,AM
-0.06076996290316793,0.216807732865124,0.0669156678586009,PI
-0.05017560933825674,-0.17662353567931688,0.23379913052896253,AM
-0.05050902584250158,0.4755969318822469,-0.3891694268160013,PI
-0.0530616804397358,0.37966076666510234,0.24388373124661167,AM
-0.04304299980353717,0.5166907432183888,-0.3762699875588259,PI
-0.039241718759712656,0.21177056114193973,0.03076114696701472,AM
-0.05447773417301801,0.4598365118902913,0.16678048932908296,PI
-0.05451101005159442,0.4989911661189878,0.02909144590171237,AM
-0.13117278875669938,-0.2835344099316996,0.04757607468416425,PI
-0.05164301677695707,0.26742088731195895,0.22770467699412428,AM
-0.009927062875526874,-0.06603058152308597,0.19235105853452647,PI
-0.05169480136851383,0.15015227386056307,0.20833966649683291,PI
-0.05087040387920707,0.19407257332947342,-0.05418137826560195,AM
-0.052110366775557804,0.16705408466316624,-0.07861052656425462,PI
-0.05163963981478171,0.058359615185582615,0.3153534289655856,AM
-0.052624570328892846,0.8308365833331316,0.24180358399797927,PI
-0.03703752137904217,0.08953659225626089,-0.5664728476286668,RR
-0.04869227221044459,0.23742023767089263,-0.10791132648105857,PI
-0.05490198555752254,-0.16585143869740582,0.082101836360418,RR
-0.05064946466159165,0.0033955890011381075,0.0476037034244282,PI
-0.04582909417236152,0.6108472374916353,0.13904572796439352,RR
-0.05237058783180436,-0.022400936689166658,-0.10910259248120516,PI
-0.0471660949751883,0.5184238029970621,0.16507044522656494,RR
-0.031285847062750824,0.1786109773974189,0.029644734577462042,PI
-0.05920512667506754,0.04537267389953932,0.24539169280519543,RR
-0.05240934388943799,0.6145569059667237,0.08183167554422878,PI
-0.04667193273567254,-0.36249601004251814,0.3558975509346431,RR
-0.05205339178391701,1.062746375479613,0.01230247399913749,PI
-0.055259055070694355,0.23856802163984148,-0.25649164304030997,RR
-0.057738426296975696,-0.1805374350004532,0.10893780976389393,PI
-0.04311580703976142,0.6847083119140808,-0.15060929224774286,RR
-0.05187184962338908,0.216223108469636,-0.024910328828784908,PI
0.008308531296684553,0.2400215891015614,-0.5279680898993251,TO
-0.09252579735715942,-0.004282661792000848,-0.034608173556564994,PI
-0.06680524010739108,0.1340029795231469,-0.2361633676284424,TO
-0.05163646676331869,0.0022246950221111086,-0.09857286120468416,PI
-0.050879661424390696,0.2769099754698698,-0.6482950425344117,TO
-0.09474111819111264,-0.14941694317705936,0.06331988058196937,PI
-0.052009539899931345,0.1856328180976107,-0.0505758982887783,PI
-0.009139298626683615,0.5706028278018515,-0.7224049099176167,TO
-0.05245105518930707,-0.1357092519245355,-0.05017258747318646,PI
-0.049551817146562954,0.15172643621575188,-0.14922053330166804,TO
-0.0734100318214449,-0.17185025692665928,-0.03852239676928255,PI
-0.039260457687764184,0.12089345807077598,-0.4795961574512393,TO
-0.05246028868011822,0.31627947960195374,-0.054533805768598904,PI
-0.06054826819525281,0.0497615095590638,-0.23233694300964708,TO
-0.0528065459494423,0.40364195354664933,0.11054967363475456,PI
-0.04417891452425652,-0.11274062295544882,-0.4359138280808776,TO
-0.04979570381849493,0.9444616088408515,-0.29366977920532195,PI
-0.0953196202678095,-0.06899287148695143,-0.5127122519581778,TO
-0.058186501630770764,-0.13734356151087707,-0.17144278782441819,PI
-0.038226320207502815,-0.020144566092467463,-0.34818271251158217,TO
-0.08367711732274971,0.43697837381424104,0.23627717809456844,PI
0.006313007780940438,0.06303910991095232,0.014596116502342622,TO
-0.05274213129291218,-0.2019152506943559,-0.10222641552948307,PI
-0.048948996648089244,0.112117298120706,-0.28349851787175107,TO
-0.05166248598371423,-0.1223580920263974,-0.20660756192365115,PI
-0.053086855394233766,0.033274788884872133,-0.16863936015226233,PI
-0.04173565875049336,-0.00947874395454377,-0.012067512410958043,TO
-0.05204774764741219,0.21689570037584666,-0.1271136677600834,PI
-0.04911347654613971,0.28370592407214157,-0.279176020045662,TO
-0.06890806513649436,0.05895616713311967,-0.10828685817464251,PI
-0.05984091131159655,-0.18606369417671473,-0.6481307136858044,TO
-0.051726152073904456,-0.04027389913793996,-0.07352283478925832,PI
-0.0523480661980359,0.10491793985949806,-0.42383615417157433,TO
-0.06585539960244524,0.02262539951797861,-0.19330983178091954,PI
-0.032446117081801035,0.12072854588614035,0.02489693186665616,TO
-0.057458894842746557,0.14916934947705413,-0.008211977602006681,PI
-0.07604919728659429,0.19957480494151414,-0.3243224132518502,TO
-0.05060445170028688,-0.330663895025466,0.13039407599322989,PI
-0.04256519674238157,0.09844007281325251,-0.30446811633068505,TO
-0.05429187540167604,0.5561253829956542,0.015714789881728832,PI
-0.050957613787424576,0.4367949582490821,-0.37157240683765314,TO
-0.05154105366932104,0.3364722366212129,-0.027892814995438834,PI
-0.05139387016263025,0.6931471805599453,-0.5050087730151019,TO
-0.052019085603879286,-0.07748749547837429,-0.10948945165109919,PI
-0.0587795836811875,0.03109058707003118,-0.3640699642210518,TO
-0.062084363897238704,0.15131781674295414,0.29545811221889245,PI
-0.04075481767567255,0.4320153402022852,-0.07941057725311045,TO
-0.05152369240290062,0.2586502397711195,0.04768092413993566,PI
-0.08752297115520943,0.6840077414668526,-0.18960300139385905,PA
-0.043498358831171896,0.1031842362352308,0.2016307590957473,PA
-0.06440968729525401,-0.07955263170195365,0.025040393423857103,PI
-0.0535657466521848,0.12820298896003632,0.24758613040974858,PA
-0.05328822105855728,0.10868830575050106,-0.02698265503659,PI
-0.13447429153853424,0.0027510333718897976,0.05113533872517526,PA
-0.051672142714409355,0.4722876043535662,0.17851630380926814,PI
-0.032976169556108686,1.2717709325405446,0.053920996830414826,PA
-0.06502117667736071,0.1513674884954667,0.0532379679658096,PI
-0.07192611640851948,0.0884554205618634,-0.13155316847735413,PA
-0.052596970416753375,1.2846497279712619,0.15323890994367456,PI
-0.010426876368247852,0.11004436497025272,-0.44270903529257005,PA
-0.007226985402527258,0.21401106775093715,-0.12744167131660578,PI
-0.023521486189903337,-0.14306355733779233,-0.22833320826047596,PA
-0.05061045135832095,0.0050125418235441935,-0.3525317029406974,PI
-0.04052691829931918,0.025237932589862754,-0.030471888289117472,PA
-0.05791060478868259,-0.37809497854846097,-0.05383129253794146,PA
-0.05338301428668667,-0.021353124470568946,-0.3016086271217608,PI
-0.05370010669392312,0.05350113011448469,0.07283830019260876,PA
-0.052083623076331756,-0.005063301956546762,-0.2978177979179126,PI
-0.04422120087040008,0.12831852243598943,-0.26276683238848997,PA
-0.14372092368170253,-0.2411620568168881,-0.1002790034721263,PI
-0.04280217780783856,-0.08252390439089503,-0.3884080888617249,PA
-0.051745973105680104,0.056014641554671306,-0.10701933689734404,PI
-0.02344556140933682,-0.05505547632048939,-0.6293784095785611,PA
-0.03759582882579124,0.2842515373549917,-0.19727291510896894,PI
-0.06185114068128125,-0.09437783875718665,-0.000660658371863196,PA
-0.08849991688573135,-0.03922071315328127,-0.35221308407367985,PI
-0.04113854276248288,-0.005487818650673098,0.4222921104716809,PA
-0.051830935364978056,0.004705891037412714,-0.025599120624263266,PI
-0.05358042257159432,0.3522905618614603,0.21422474277149792,PA
-0.05301096885265883,0.004705891037412714,-0.12923780105278565,PI
-0.062247193581400684,-0.03077165866675366,0.18306905835573997,PA
-0.051743166465024734,-0.08701137698962981,-0.07031253510976238,PI
-0.028938692574959454,1.2234252302527513,0.22630370241566314,PA
-0.04848107781127702,0.29873190863836585,-0.22929808423989384,PI
-0.023138930064923808,0.7199584380106021,-0.2077428077037027,PI
-0.05150401781466105,-0.33284040877263865,0.1792638660471825,PA
-0.05021892352547926,-0.3629054936893685,-0.18284188750719163,RN
-0.05219071519679661,0.053169909525572136,-0.3367026995031343,PA
-0.059576993272977406,-0.35839759725017856,0.026777147360475748,RN
-0.049211011360154405,0.09665548923050804,0.011160903439211322,PA
-0.05909542683933107,-0.03335866349730965,-0.2975575815904216,PA
-0.05305556808503285,0.16929205650362072,-0.0549659113172806,RN
-0.05047691470973609,0.5244246677248682,0.060273406497403356,PA
-0.04877932335007853,0.10365257331267025,0.08365970945961741,RN
-0.04964135691017403,-0.3142627025951424,0.0998707364560417,PA
-0.10339051359335998,0.2516113716559868,-0.0002797202995068103,PA
-0.09296342653427224,0.07993040490515525,-0.12760974562161698,RN
-0.04100521299328124,-0.10750971739337442,0.15871857561498828,PA
-0.049988674819968076,0.38629096696669674,-0.3824062623497264,RN
-0.06496500560385604,0.1567307211317956,0.46883524131839577,PA
-0.041276445366964794,0.17896020909124982,-0.07462797651205488,RN
-0.023779616403027462,0.4547988982763066,-0.13936789335995267,PA
-0.050791275209333825,-0.003552401604367772,-0.08525520025614217,RN
-0.024586471107906998,-0.027779564107075706,-0.10497071860899904,PA
-0.05084477111245317,0.09087985376755006,-0.02697555400414432,RN
-0.021687475407079777,-0.0084040092943292,0.20501386870400307,PA
-0.08912704272040022,-0.3412031738897952,0.24259363277578,RN
-0.05172205981653286,-0.3283804117227132,0.01756296145361301,PA
-0.05298904728434107,0.44731221804366483,-0.165636549991606,RN
-0.058741482052884264,0.1472142358306013,-0.11935384009961546,PB
-0.04069196343685232,-0.11332868530700312,-0.0043419975686500535,PA
-0.0691972884247033,0.06541841560701046,-0.00689864846116841,PB
-0.044231583858063306,0.09696358516187358,-0.21992041637973964,PA
-0.05158461113751219,0.20322824161326825,0.08968875476034621,PB
-0.06410165659673202,0.10813629791934101,-0.19328038089741992,PA
-0.052681913528214046,0.08626034428440692,-0.07762040744143761,PB
-0.03304658542554372,-0.015870067679958966,-0.4700949406838734,PA
-0.09359284011566799,-0.01949379468100113,-0.04791626740840669,PB
-0.04079554565862613,0.1345991983853527,-0.016211535304998553,PA
-0.06568816916353037,0.02373998730307287,0.3254713575206209,PB
-0.05169032962536149,0.26048632964329094,0.2326261071455943,PA
-0.05078019748627851,0.1502822030493379,-0.012368127306218219,PB
-0.057578375475276646,0.14047628314606822,-0.5566711821075276,PA
-0.048550293095167396,0.13207966239133595,0.06381814774924609,PB
-0.05204283232298535,0.23391564829612085,-0.06190685361579776,PB
-0.046352266240765494,0.26187418849590827,0.2352587528143557,PA
-0.11406794848949202,-0.03470849140072682,-0.11032949457332429,PB
-0.05561824852419255,-0.16262929868281054,0.10587301268371233,PB
-0.051665077458087856,0.14393959395195466,0.2920594202106738,PA
-0.04973928603607759,-0.4182584595680739,0.2266106282898106,PB
-0.03725437241580897,-0.10273661978531308,0.01428785682150142,PA
-0.06877479606099612,0.34878482002439576,0.04092114171765217,PB
-0.04387661720775088,-0.1720973230180951,0.01164954574535669,PA
-0.051666406992233044,0.06684001812585044,0.0513137854822981,PB
-0.08096563254629967,0.016958012363897327,-0.0013270905957935572,PA
-0.05161167044036509,-0.1329388000145885,-0.020641360410626017,PB
-0.06340864303173305,0.18639251327397663,0.15406175594050306,PA
-0.015463273957784188,-0.3415613061286842,0.15026150533245716,PB
-0.06786192637367684,0.16997244335446615,0.06965156462688757,PA
-0.04765863759370301,0.15415067982725836,0.02827634479315328,PB
-0.07756145220829723,-0.058840500022933465,-0.15145908054616616,PA
-0.06082653769120621,0.049291291716877524,0.33365410814063967,PB
-0.08933313382909781,-0.19896814122014028,-0.025556289927732883,PA
-0.050263098773784626,0.1923718926474561,0.24014903915466868,PB
-0.07689720897509779,-0.09695053284796622,-0.1678259383343139,PA
-0.051852793086991845,0.0725393443810953,-0.0627702484186882,PB
-0.0520541600439453,-0.029541679100474935,0.18883701464299504,PA
-0.05178800781327764,-0.16585411880391318,0.12776120090801568,PB
