actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
1345,70,70.4819,15.1528,68.6708,25.1458
1357,92,77.2239,59.0576,75.5284,41.537
1386,174,121.682,165.52,119.906,111.93
1415,159,94.2554,172.503,92.5067,139.06
1449,124,59.7266,170.953,57.9823,163.222
1560,21,51.688,13.3261,53.5202,40.1724
1574,2,59.7642,24.256,61.6983,35.593
1573,7,38.9174,19.9753,40.9474,21.5705
1581,18,21.6665,11.4457,23.8632,20.5041
1576,9,24.0112,25.9325,26.1859,57.7972
1580,9,17.1919,177.239,19.4001,110.65
673,40,41.1157,42.5194,41.4856,49.8179
625,14,11.6108,15.3579,11.2279,2.62068
630,13,9.61353,2.17874,9.26242,4.8408
633,41,29.3453,23.3663,28.9788,26.151
639,36,19.8588,22.5783,19.5104,20.5033
643,31,14.3897,22.1517,14.0361,14.2397
674,0,11.9876,5.58663,12.3458,3.44618
675,5,1.7387,20.6263,2.11158,8.58207
674,3,9.45002,27.9662,9.83254,19.4029
674,7,11.0671,39.3065,11.4846,22.2014
680,27,25.0521,55.0108,25.4646,35.6095
671,18,17.6377,34.8639,18.0113,34.3928
3827,46,32.9099,77.3355,32.2672,27.5446
3681,123,134.688,80.5351,135.314,160.107
3708,129,146.375,135.419,147.11,121.221
3781,198,187.19,202.653,187.898,168.637
3804,218,191.536,210.002,192.276,234.648
3837,185,161.406,204.227,162.166,185.595
3979,72,40.0522,70.0859,40.8081,66.6365
4022,9,12.9961,12.2572,12.2455,16.1057
4022,7,9.51973,11.1236,8.77533,11.0782
4051,7,22.2812,41.2563,21.6448,16.7416
4031,41,51.4697,53.2994,50.7813,33.7246
4029,41,56.3573,113.105,55.7058,51.1519
688,16,13.9613,13.0993,11.1815,20.6352
692,14,11.5894,14.7371,8.81711,3.83292
696,18,12.1811,8.55087,9.40632,6.04012
704,30,17.8102,23.6476,14.9799,25.5421
706,27,13.4002,22.5938,10.5784,26.5354
714,20,7.5367,28.2412,4.71144,22.3256
734,0,11.7916,10.7579,14.6248,5.0042
733,2,11.8165,8.16896,14.6685,5.87645
734,4,7.90996,13.3962,10.7876,16.3219
734,10,1.64372,7.63145,4.61481,6.16656
735,8,1.40635,7.18069,4.3649,0.73541
738,5,9.59613,11.3099,12.539,20.4558
715,26,23.6607,25.1361,24.6364,34.6009
659,37,39.1196,23.9956,38.1219,19.3794
677,29,30.743,24.9301,29.7696,31.1894
689,58,53.2963,44.5848,52.2716,38.9836
696,70,58.7235,67.3438,57.6709,66.3595
706,63,52.7937,57.9983,51.7229,65.7408
747,21,12.8833,20.042,11.8136,21.5449
766,11,3.24008,6.66777,2.13014,4.03882
769,9,12.5592,2.20454,13.6451,11.2192
768,4,0.163497,1.3101,1.30387,1.75731
777,2,3.46889,2.82969,4.60185,10.7516
760,22,19.9174,0.316615,18.7725,15.0798
4116,137,79.5492,178.369,119.176,136.153
4008,179,112.491,152.052,151.356,148.732
4089,58,2.29942,73.1703,36.5173,0.0272783
4253,175,47.3655,78.5842,88.261,148.582
4187,410,248.671,255.735,290.795,482.832
4147,418,292.299,384.558,334.517,483.247
4428,136,15.3984,100.862,26.444,108.985
4597,43,116.977,148.817,74.6461,4.04091
4565,79,63.5412,19.8791,21.2051,51.0419
4564,110,35.3813,223.055,7.00698,28.6036
4640,57,145.091,59.1648,102.845,129.054
4644,30,141.256,63.3291,99.1138,91.8347
972,8,9.36284,2.48653,8.27491,5.7739
943,43,42.6905,36.7063,41.5887,47.6415
955,41,41.2291,36.5676,40.1423,41.2553
980,57,49.7446,53.7566,48.6236,50.5927
986,63,50.8382,63.1839,49.7144,59.7669
996,51,38.9622,51.3299,37.836,48.7874
1037,14,3.07527,18.6832,1.93327,13.6037
1049,7,2.32786,4.88968,3.4773,6.48914
1047,6,5.81933,3.17839,6.96859,6.82707
1051,3,15.3451,22.5174,16.5346,23.0814
1056,18,24.1379,15.1362,25.3115,30.9859
1053,10,15.631,18.3883,16.8001,14.4184
540,17,19.0452,21.4625,17.9664,13.2396
545,8,10.1468,2.71912,9.06794,2.48591
553,6,7.39614,8.39652,6.32291,8.77968
557,35,31.6261,27.5021,30.4927,27.3702
553,50,42.898,52.0546,41.7503,47.813
559,45,37.5568,45.9486,36.3967,44.5034
592,12,6.39235,1.63562,5.22133,5.2239
603,14,7.91858,2.98135,6.70043,1.08897
604,15,11.5969,5.27132,10.3671,5.40226
604,23,21.3103,21.4393,20.0343,12.554
617,9,9.00653,4.41934,7.72875,4.28867
619,13,13.9712,9.24666,12.6788,8.65325
88974,5897,5125.26,5202.78,7190.33,5091.92
89290,5349,4209.51,2510.46,6263.5,3626.98
90583,5061,3288.57,2102.48,5355.43,4794.28
94871,5801,2849.72,1618.28,5002.34,5096.52
94639,9931,5390.39,11109.8,7592.61,10546.9
95644,8886,3889.58,9869.42,6079.88,12775.9
100672,3975,683.909,3891.84,1511.89,5981.21
104570,1171,2801.65,4685.52,572.672,486.169
104530,1376,1721.03,2994.23,529.696,277.535
104647,4358,1354.44,1189.01,3647.73,2390.91
105741,3755,1703.5,2339.27,4024.88,1801.92
105906,3567,2211.53,1906.13,4549.21,1667.46
1063,24,26.7316,22.402,23.7268,29.5581
1031,54,54.3042,62.2646,51.3249,41.1617
1050,43,40.2575,40.4943,37.3252,19.1499
1087,67,47.0055,56.9662,43.9689,36.6798
1085,96,66.3355,91.9425,63.2628,109.516
1093,90,58.6373,102.851,55.5746,93.4314
1154,32,4.16677,30.6894,7.2453,36.9135
1181,0,32.6187,40.2969,35.7287,19.1203
1183,10,36.1469,32.0896,39.2862,29.0814
1186,21,38.4287,51.828,41.631,34.2744
1181,35,38.3521,23.9985,41.532,57.505
1173,33,38.3135,41.4409,41.4944,57.0753
1046,14,14.997,0.371128,11.039,4.98386
1016,45,40.8155,7.35996,36.8941,12.9727
1035,43,33.3187,8.62597,29.4074,31.7169
1060,60,39.3274,46.8924,35.3064,42.5243
1061,69,40.8474,74.9679,36.823,73.4233
1078,52,23.4562,58.9035,19.392,58.9512
1120,0,26.7197,29.0724,30.7869,33.7766
1130,9,32.1169,54.9572,36.2363,47.4003
1130,13,32.0817,34.2083,36.2272,20.8061
1120,10,8.00118,32.4182,12.2806,18.5209
1121,13,2.74525,7.00935,1.57602,60.2476
1117,54,43.4634,15.2233,38.9959,7.35002
3109,35,30.3653,34.7639,31.4951,37.4178
3066,55,52.66,45.0588,53.8025,51.3003
3109,21,15.5502,38.8327,16.7168,25.4606
3144,8,19.5175,0.486259,18.3122,28.5013
3121,50,20.2746,53.3047,21.504,47.2796
3130,39,3.81919,63.584,5.01859,30.1873
3136,27,3.55581,62.8976,2.33407,26.9669
3171,6,17.9881,23.4121,16.7725,25.9176
3169,13,9.20005,6.44322,8.01207,31.8384
3163,15,0.52928,17.9308,1.5812,2.64613
3177,16,24.2874,18.8603,23.2314,7.55312
3182,25,32.8125,86.3996,31.7677,54.1629
498,2,5.06807,6.67628,4.00106,1.56391
491,8,11.4812,1.16466,10.4048,3.82012
497,2,3.69071,1.06692,2.64291,11.059
500,24,24.6884,18.474,23.5775,19.8575
499,25,23.7586,21.4651,22.6533,23.188
495,29,27.3525,26.4646,26.2484,23.1676
524,1,1.36536,6.2634,2.47234,3.78274
524,6,4.47489,6.32463,3.35018,6.42873
524,5,5.35787,5.09347,4.2356,11.0435
525,12,10.9476,11.549,9.7853,8.43445
530,3,4.49538,6.93705,3.33575,0.281598
529,4,5.82019,4.41973,4.65544,6.87032
3591,190,183.964,201.345,215.979,182.912
3529,241,216.613,197.369,248.406,145.223
3605,205,169.571,146.494,201.816,148.017
3781,274,180.732,195.456,214.663,180.577
3770,458,294.001,496.217,328.834,548.607
3810,410,237.44,420.43,272.056,480.785
4055,172,7.16376,173.851,41.7933,222.534
4228,31,110.255,153.99,75.3063,80.1427
4220,40,73.7473,111.44,38.6788,23.355
4227,49,43.1276,78.2296,8.34755,3.03368
4259,50,103.033,134.219,68.4496,85.5934
4260,5,52.7233,51.4727,17.7445,109.06
807,29,33.5709,36.5335,32.4867,26.5797
805,39,42.1299,25.1593,41.0282,44.2963
822,29,31.9477,33.5088,30.865,39.9381
836,54,48.9791,48.1512,47.8367,44.1217
844,44,37.0627,45.688,35.9339,43.268
851,36,29.5206,34.3122,28.3912,31.3985
890,3,4.24397,4.97043,5.3901,4.45598
888,9,3.45431,1.92364,2.28424,0.221401
887,12,8.95692,8.94336,7.78028,6.19056
893,15,12.3031,12.8273,11.0531,13.7433
897,2,1.8425,5.71139,0.605895,4.83588
899,4,3.98786,0.13252,2.74132,1.84594
3512,24,32.9939,25.2976,39.8748,45.4339
3433,143,144.021,90.2302,150.945,66.2723
3490,124,121.69,81.6551,128.84,89.6986
3536,268,226.139,233.346,233.534,226.625
3576,277,212.032,282.253,219.493,290.236
3614,247,185.444,249.149,192.918,271.83
3804,86,22.7926,79.1542,30.2817,105.128
3853,42,16.5082,22.6226,9.09995,10.5885
3861,17,28.286,30.6614,20.8919,21.6865
3890,36,4.84059,30.3401,2.34292,12.6163
3895,7,29.0738,28.0995,21.8527,17.3687
3878,17,1.71367,3.93799,8.94601,21.189
742,12,3.15059,1.07259,0.919885,9.23928
749,8,2.05529,15.8843,6.13005,24.8922
757,4,9.15207,15.4118,13.1885,14.6683
754,30,11.1418,5.69596,6.97806,13.2137
757,21,1.71979,21.0099,5.83002,14.9195
761,15,6.72702,3.97602,10.8436,12.0769
784,10,31.5566,18.2719,35.6771,20.4197
778,1,17.1436,22.6051,21.3461,24.4972
776,0,10.3983,14.0154,14.6132,17.0429
774,48,34.2248,24.839,29.6537,31.0897
779,43,34.2122,25.3784,29.6122,37.7062
776,57,50.3779,51.4847,45.6995,43.0247
934,1,25.186,80.3403,25.7313,94.8648
865,115,141.307,164.863,141.885,202.269
905,147,168.38,184.412,169.031,190.912
933,221,220.05,214.061,220.709,218.591
980,170,163.884,166.645,164.543,169.116
1052,98,88.0022,98.3846,88.6439,91.5451
1154,4,3.73721,25.2954,3.09459,11.4619
1150,6,5.46373,46.565,6.09012,54.9411
1150,17,15.3106,19.0196,15.9225,16.7055
1158,11,11.4592,7.49937,11.9984,11.4505
1156,23,26.7631,39.8298,27.2916,25.248
1167,16,24.8813,7.9418,25.4038,8.49641
284,25,24.6016,22.9282,23.337,21.2309
281,31,28.5428,26.899,27.2641,25.0233
287,25,23.8532,23.1691,22.5868,27.6322
309,25,20.6902,22.4516,19.3443,20.107
312,28,20.7971,29.4924,19.4404,24.911
312,27,20.188,26.791,18.8178,24.7537
334,5,0.0320486,6.47364,1.41868,0.309687
340,3,0.0287339,3.9935,1.38747,6.87282
339,2,0.0996962,2.30563,1.31617,8.82642
339,5,3.50993,4.57346,2.03917,11.8748
343,0,0.131134,5.06415,1.5994,2.43452
341,18,15.584,16.4993,14.0647,16.2883
3168,49,5.35007,24.702,4.45074,56.6905
2977,153,194.844,54.628,204.623,40.2199
3039,133,169.003,78.7497,179.169,187.292
3119,258,260.097,122.037,270.788,188.35
3130,354,309.379,338.122,320.221,324.065
3172,317,276.835,301.477,287.696,270.781
3377,122,76.3837,95.7273,87.2508,76.9342
3484,29,15.7312,29.5668,4.98662,10.8513
3489,132,135.099,161.201,124.656,149.249
3499,60,54.4585,92.4657,44.2101,86.598
3513,108,69.823,144.89,59.5017,165.148
3357,77,107.574,79.6419,117.89,78.3354
886,15,12.2591,14.6012,13.2374,10.9731
851,22,23.9442,13.735,22.9644,13.8882
862,14,15.4596,9.03421,14.4965,9.77142
871,25,21.7419,19.7982,20.7592,15.0459
873,31,24.4636,31.4292,23.4824,26.4873
876,29,22.3983,34.2105,21.4149,29.1049
896,9,3.63713,23.4816,2.64597,15.9184
904,1,1.25861,5.95173,0.251807,1.56373
905,1,0.588588,6.31053,1.58956,0.665829
905,2,1.61937,19.5054,2.67875,14.9849
905,7,7.04445,5.00341,8.08605,20.3859
904,6,5.84764,2.75626,6.88343,15.9622
1768,25,23.2005,47.8965,23.6641,22.5176
1704,32,36.7571,27.1623,36.2887,29.1996
1717,33,41.902,75.0048,41.48,40.5198
1743,100,93.8205,89.0799,93.3514,91.1244
1736,127,113.443,118.695,112.974,121.347
1750,112,97.2039,114.743,96.7218,109.839
1843,5,6.6696,8.52725,7.1507,2.79918
1863,21,26.9839,30.8979,27.4638,33.0288
1862,20,23.5856,25.0471,24.0648,32.5807
1848,4,1.93593,3.73294,1.40214,4.18802
1842,3,4.90127,5.45835,4.39295,1.23935
1842,9,8.83752,4.70418,8.31004,1.71335
534,20,20.3842,17.5676,17.9492,8.19401
528,27,25.8662,14.4758,23.4288,21.2971
545,15,14.3597,2.46954,11.9229,5.19016
554,45,37.212,39.7611,34.648,25.9123
555,73,56.1368,71.3114,53.4865,66.1765
560,68,50.4216,69.8086,47.7634,61.3322
599,26,9.93097,24.0446,7.27814,17.862
628,0,15.3094,24.2035,17.9923,19.3964
628,3,16.6771,23.7016,19.3658,20.5675
625,3,12.7857,22.954,15.5195,12.336
628,13,17.9628,20.7842,20.673,19.8619
625,6,10.9409,13.425,13.6755,12.5214
37,5,5.66634,6.41839,5.44459,6.61643
42,0,0.031771,0.60039,0.184236,1.21988
44,3,3.774,2.37561,3.97947,2.18508
42,3,3.67546,3.26545,3.86752,3.20579
42,2,3.18856,1.86746,3.38134,1.82522
41,2,0.197793,1.93738,0.40061,3.26438
39,6,3.81554,4.95188,3.59861,4.46251
40,4,2.15929,2.2116,1.94089,2.76592
43,2,2.92802,4.12869,3.13648,4.0243
45,6,6.35718,7.92228,6.56651,8.87198
44,5,5.12785,4.85914,5.34154,6.31025
41,2,1.28382,1.74908,1.49976,2.17149
830,65,64.7484,68.4828,63.3322,66.132
832,67,63.6853,66.9163,62.2561,63.6142
857,25,24.1732,24.7186,22.7919,18.6404
895,8,2.34277,3.59214,0.940036,5.60008
899,14,3.73054,14.4741,2.32291,8.63594
882,33,21.0264,36.4493,19.6153,29.9127
903,13,1.4099,11.5686,0.0103887,4.53937
913,8,3.21296,4.71545,4.64986,10.2067
915,7,2.98986,1.51118,4.44331,3.95944
916,8,0.828259,0.665567,0.70921,0.285719
921,2,6.4173,3.78266,7.95204,15.4212
922,4,8.95668,20.2598,10.4907,25.4801
44,3,2.9269,3.17216,3.55827,5.75201
38,1,0.74331,0.695154,0.149963,1.0619
39,0,0.742943,1.35581,1.32796,1.47148
41,0,1.51237,0.175991,2.11399,1.564
39,3,1.44665,2.95017,0.831397,3.447
39,3,1.53509,3.18838,0.917624,2.59899
41,1,0.0557792,0.360007,0.574917,1.19528
42,0,0.0879293,1.74784,0.733812,2.11216
42,2,2.0222,0.623337,1.33971,0.915706
42,1,1.35147,0.11631,0.67378,1.05999
42,1,1.91789,0.967034,1.23048,3.0579
44,0,1.12146,3.56215,0.421029,3.80934
1352,6,10.1395,20.4953,9.33647,21.551
1311,53,55.0212,36.2157,54.2111,78.4356
1335,38,41.0263,35.8747,40.2511,38.9502
1358,86,77.7189,71.5999,76.8935,67.5049
1364,109,92.5127,96.0203,91.6886,106.085
1373,102,83.7676,103.811,82.9448,93.969
1444,24,2.57709,4.38192,1.74763,4.94561
1473,12,26.7114,23.6465,27.5691,27.7089
1475,14,18.0704,39.5165,18.9118,17.0539
1468,3,3.7221,22.4844,4.63203,8.34838
1461,13,18.9345,47.7741,19.8102,22.0176
1461,12,16.8771,59.9566,17.8033,11.5344
463,6,7.55288,3.93698,10.1925,1.82033
448,5,2.97947,13.4951,0.372416,2.18708
450,7,3.23434,1.88118,0.634531,0.000179497
457,17,8.1547,14.8899,5.48616,14.8277
453,22,10.3692,22.8955,7.72064,24.717
457,18,5.6743,23.3521,3.03115,17.8733
474,4,9.58856,2.18436,12.2496,1.85138
475,3,9.51467,8.67253,12.1948,7.9752
475,1,9.05215,12.667,11.7382,11.1349
478,1,9.80974,10.9313,12.5305,8.65728
478,11,16.1546,17.3031,18.8354,14.5836
476,10,13.4373,15.7535,16.1271,21.7104
45,5,4.30668,3.17087,3.9241,4.12155
44,5,4.88199,2.00997,4.50203,2.43906
50,2,1.84202,2.23984,2.20953,3.42871
50,3,1.35366,2.92051,0.957535,2.58126
49,4,1.80327,0.981544,1.41186,0.302866
48,6,3.8207,3.81052,3.42072,4.99688
53,2,0.127543,5.12479,0.533196,3.33172
53,3,1.81067,1.09369,1.38682,3.00875
54,3,2.22991,5.64837,1.79143,3.23665
55,6,5.02322,2.28735,4.54608,5.4422
56,5,3.79999,5.25066,3.32315,5.59107
57,3,1.79206,9.51979,1.32387,0.699139
21277,408,2.58682,770.139,383.457,454.164
20559,460,94.5762,366.749,470.009,420.211
20677,588,146.306,144.752,526.082,765.808
21685,871,33.0689,373.053,429.723,843.101
21019,2572,1436.71,1866.07,1846.82,3377.85
21265,2356,1252.19,2418.47,1663.63,2908.94
22556,1134,86.0336,1351.24,323.955,1260.78
23591,211,940.79,1041.45,528.19,227.052
23621,348,698.507,3.46441,282.263,308.163
23690,282,682.084,2007.38,271.584,120.679
23802,304,1013.93,517.824,607.007,274.647
23969,580,1323.82,896.551,919.976,1182.46
2270,59,53.9496,78.8631,52.7021,36.77
2148,74,76.8703,27.1364,78.1107,49.6219
2168,65,68.9745,28.9697,70.2542,55.0712
2211,110,100.619,83.5892,101.904,64.465
2222,146,128.965,133.791,130.297,131.352
2233,155,137.758,168.982,139.098,162.753
2321,64,44.6949,58.7565,46.0083,72.7429
2368,27,12.8183,18.0035,14.1221,20.9488
2388,39,24.8847,61.1318,26.2008,28.67
2385,71,52.5074,47.5956,53.6225,60.1047
2395,22,11.5287,27.7272,12.685,2.33371
2427,10,24.654,49.4089,23.5332,27.7017
2419,26,49.7944,32.7277,47.745,22.7357
2386,107,115.287,23.9781,113.312,0.3467
2407,108,108.222,63.2948,106.444,23.0764
2445,213,164.832,145.414,162.97,144.937
2493,179,132.774,186.842,130.834,152.471
2515,153,123.728,152.487,121.833,123.222
2658,7,40.3114,23.6131,42.3377,6.86901
2672,88,111.729,114.268,113.78,176.73
2668,106,89.9359,62.1024,92.1352,99.6975
2665,62,31.6437,68.0032,33.9567,6.18897
2584,47,98.2743,139.111,95.9688,9.25111
2562,88,122.013,66.4045,119.627,45.3934
1879,61,68.4469,57.4476,67.5358,46.3199
1860,85,90.7614,57.6443,89.8584,66.4868
1890,95,94.8662,79.6904,93.9802,78.8767
1940,114,101.032,84.528,100.099,81.7069
1945,133,112.785,138.328,111.838,134.673
1985,88,71.6813,82.4803,70.7423,85.878
2054,28,8.90907,10.9563,7.92377,18.1081
2078,10,4.9252,22.314,5.9505,13.251
2073,24,15.3644,10.8113,14.3257,10.839
2082,43,30.7351,31.7589,29.6382,31.7093
2088,22,20.1814,21.5205,19.1067,17.7995
2097,24,23.7102,0.0599806,22.6087,5.85373
295,15,9.32513,11.2932,9.2373,9.81996
275,6,8.92542,25.1418,9.01369,17.3557
277,2,4.85104,9.38736,4.92749,7.24473
280,7,0.221613,16.437,0.124069,15.5221
281,30,29.4669,29.9541,29.5658,29.2644
279,35,32.7106,31.3371,32.8106,32.714
273,42,36.9519,35.4944,37.0433,37.3673
311,3,3.46728,7.48804,3.38092,3.15645
314,1,3.64443,9.15644,3.55196,8.74311
315,5,1.32829,6.17662,1.39592,4.8952
314,0,1.1807,10.6437,1.10937,10.4558
315,1,0.357206,0.705757,0.403996,3.16844
1496,1,4.35453,0.17237,3.28912,7.72154
1478,3,1.78538,2.59375,0.71833,7.86427
1496,28,25.2114,32.6465,26.2519,8.13354
1497,16,16.5889,26.1902,15.5327,22.5817
1481,63,61.1044,54.7309,60.0251,60.4969
1468,70,71.8406,85.454,70.7575,69.231
1513,23,19.8081,1.79931,18.6927,12.6058
1544,6,2.93072,8.0347,4.06154,4.30624
1538,21,12.943,4.33632,11.8093,13.9142
1536,21,13.8492,19.1784,12.7076,36.3131
1550,9,7.02388,44.8939,8.11953,43.2329
1559,3,2.28378,27.5223,1.13591,23.4777
1125,22,32.425,16.4808,30.3605,13.0502
1127,27,33.1713,2.56839,31.1088,0.0647974
1134,34,36.5098,26.6566,34.4521,42.0131
1147,63,58.5479,65.44,56.4421,61.3446
1154,67,57.7671,70.0344,55.6409,71.8305
1168,49,38.5394,54.1762,36.4116,64.2379
1210,8,1.6876,1.08465,0.485209,1.15032
1221,4,1.74676,15.7069,3.95866,10.2425
1217,5,3.6632,16.711,1.43737,3.24362
1218,3,6.92961,1.24618,4.59185,20.1606
1225,5,12.7583,12.1935,10.3886,1.0762
1222,16,26.4173,26.487,24.0463,2.18588
1837,161,182.776,186.387,186.33,130.607
1858,176,188.879,125.288,192.458,112.826
1907,154,162.438,107.694,166.144,155.195
1998,213,194.779,185.349,198.689,149.474
2034,227,190.025,234.588,193.978,216.258
2061,205,165.002,227.299,168.929,206.012
2211,60,28.0408,15.1513,31.9297,29.454
2261,45,17.4042,21.5839,21.2754,5.65553
2266,48,29.7276,14.4685,33.6022,4.51679
2271,79,62.2584,52.7467,66.0254,33.2383
2306,47,41.5487,46.0871,45.3252,2.76279
2314,52,53.5468,17.1727,57.3844,8.33613
1103,6,19.5153,13.8223,17.784,11.0157
1092,13,19.9498,15.1066,18.1849,2.19829
1099,9,28.4012,49.124,26.5757,11.9462
1109,45,10.7596,22.7502,8.83736,23.6951
1105,102,37.2494,25.4833,39.2192,115.919
1108,89,35.2052,81.2191,37.2262,96.5718
1154,35,28.4728,55.9891,26.5579,1.46295
1207,39,95.8013,115.042,93.9195,75.6096
1197,23,69.631,27.3986,67.8109,103.462
1189,17,65.1842,115.778,63.5848,86.4036
1168,18,51.0451,14.8275,49.4151,73.8625
1174,31,71.2816,58.3658,69.6988,40.5519
308,21,20.5486,18.3154,19.3293,14.5847
311,21,21.3771,13.3548,20.1385,9.12447
311,37,34.6334,30.947,33.3569,29.0016
329,41,34.8076,32.4007,33.4513,32.0189
332,37,29.2022,40.7855,27.8563,34.001
348,22,17.0664,15.3363,15.6867,23.2561
370,0,1.20258,7.26217,2.58747,8.05786
369,20,16.7188,22.0525,15.2408,10.1824
370,23,21.517,25.5829,20.0205,18.7698
370,38,39.73,26.1189,38.1194,47.0008
389,20,26.2897,30.9202,24.6967,23.8975
393,23,30.0708,36.1805,28.4437,19.318
1363,31,42.5897,48.0991,42.3603,29.4074
1340,62,71.8088,28.8557,71.5719,59.7695
1365,43,53.9664,43.4232,53.7975,78.2198
1394,111,102.721,103.493,102.525,87.6149
1402,113,99.865,112.749,99.6674,110.746
1408,109,94.8863,120.029,94.6884,118.129
1505,16,3.84308,15.7112,3.62069,9.30216
1515,3,5.74407,16.928,6.00081,7.81151
1517,7,10.6846,16.4528,10.9494,31.1933
1521,10,10.6669,14.7017,11.0043,21.1788
1518,7,2.68296,0.960487,3.02098,19.9992
1510,2,6.95365,25.1401,6.62911,12.0813
165,9,7.18056,7.39885,7.27486,8.74462
155,3,4.52651,1.26358,4.43568,3.05083
152,10,9.78739,12.6679,9.69385,8.33431
156,7,6.03275,2.82096,5.94694,3.02025
158,16,14.6229,7.31686,14.5232,11.9981
162,13,12.6198,12.7095,12.5367,11.0808
163,14,10.1958,7.95403,10.1036,12.2894
174,7,1.92325,5.14757,1.82569,1.48011
175,9,5.42464,5.43171,5.3132,3.35091
177,9,3.65559,3.77006,3.53826,0.318488
181,1,3.7323,11.1514,3.85015,9.61644
184,11,17.1219,27.7227,17.2447,27.6364
403,8,11.9028,1.43472,12.2736,5.98876
388,34,39.0498,24.0339,39.426,20.974
397,45,46.6201,50.8686,47.0152,40.2723
411,49,50.2077,46.0225,50.5913,37.4942
422,38,40.0031,28.383,40.3824,35.3812
442,18,22.3006,9.06965,22.672,23.5032
460,3,4.20806,3.18397,4.58259,8.35441
460,15,23.5862,14.8266,23.9472,19.0915
460,20,29.7337,45.7639,30.1327,27.945
457,53,56.6143,32.8649,56.9941,45.3867
475,39,43.3036,34.9144,43.7041,36.8938
480,34,39.8174,38.5954,40.2297,38.2929
209,9,8.80492,5.66528,8.23116,5.31356
211,7,6.45067,5.88099,5.879,2.03477
215,11,8.67525,1.64526,8.0888,8.8686
218,22,18.4683,17.8866,17.8495,23.6441
218,26,21.6567,26.1979,21.0282,22.2107
226,19,14.0686,21.4192,13.4331,18.9804
240,3,0.870412,6.35832,0.220133,2.3798
244,6,4.70929,3.564,4.03109,1.26382
245,6,5.51405,1.90222,4.83193,3.45551
243,10,8.58751,5.59884,7.89558,1.49086
250,5,3.53491,4.18184,2.83224,1.02231
251,7,5.93813,0.634791,5.2451,5.28381
5877,191,209.166,204.421,215.276,192.296
5918,158,169.211,40.8375,175.34,166.296
6008,114,123.824,127.577,130.128,227.704
6068,288,259.49,309.568,266.016,317.545
6076,334,291.41,325.545,297.927,324.691
6122,292,238.754,345.474,245.198,284.039
6356,43,2.37409,2.76087,3.96891,18.0836
6410,16,57.0074,58.3865,50.7548,33.3866
6414,44,69.5858,79.4848,63.3556,36.5902
6399,51,64.9559,94.8193,58.9045,65.5346
6394,24,9.55608,7.96096,15.6375,57.4086
6370,93,86.5581,86.2653,92.6582,17.92
7716,81,14.4119,135.591,5.60037,103.776
7714,22,74.7317,14.9109,54.721,39.0239
7709,133,1.91877,45.4881,22.2511,165.004
7797,218,56.0911,11.5048,76.9512,219.108
7736,423,214.166,282.554,235.325,454.562
7842,323,103.769,346.749,124.884,385.421
8015,98,114.405,145.851,93.4914,85.9568
8159,36,176.265,215.153,155.291,202.16
8165,52,114.348,11.7212,93.1842,202.165
8113,120,36.5731,161.227,16.638,1.85635
8195,45,181.828,73.6705,161.958,99.5768
8217,129,247.47,20.4723,227.683,152.344
1849,53,52.4546,54.6948,51.906,55.0562
1824,88,85.082,58.6389,84.4989,57.5664
1851,44,46.9047,25.6546,46.3905,32.859
1902,69,56.9079,52.8482,56.3492,42.0729
1912,94,71.9122,84.7135,71.34,85.8385
1895,111,91.5719,111.344,91.0015,109.652
1971,39,16.1848,23.7941,15.6165,38.2379
2006,15,2.91177,1.13975,3.5297,7.16705
2006,22,13.479,26.8735,12.855,13.1626
2010,49,40.0897,22.9073,39.3704,55.6366
2021,24,19.3219,14.7774,18.6346,27.7734
2028,14,8.68235,42.2747,7.94442,10.0657
893,32,34.5173,32.6497,33.0955,27.3693
896,35,36.0105,30.2113,34.5845,22.0895
915,26,25.4269,13.6898,23.998,17.9781
925,53,47.1892,45.0997,45.7034,42.7695
931,55,45.9203,60.8986,44.4224,43.6231
941,48,35.6559,53.6474,34.1491,46.8433
978,9,0.485387,4.22808,2.01786,7.46668
986,9,1.84978,2.63051,0.286258,2.75764
989,16,11.2273,3.75194,9.64611,8.29688
987,31,25.3202,23.6655,23.683,23.5045
995,31,28.2112,34.736,26.5365,15.8599
1005,24,25.6591,22.3877,23.9841,17.3925
3128,116,148.588,96.9515,146.486,89.8131
3095,130,162.467,99.8604,160.126,132.773
3052,100,158.989,160.518,156.574,153.908
3012,102,181.694,148.741,179.303,139.109
2965,70,151.539,106.531,149.219,114.427
2952,67,161.529,42.3079,159.17,25.4227
2910,67,160.917,86.1366,158.69,54.6097
2895,187,249.646,244.71,247.603,252.22
2885,202,236.512,275.702,234.514,248.422
2843,117,142.547,117.364,140.808,181.845
2708,105,69.4705,85.1422,71.1258,22.6677
2683,62,47.4267,11.6323,49.0704,0.85118
440,9,6.48239,1.69526,6.554,12.295
402,32,33.5244,34.665,33.4392,30.0527
421,22,22.4801,28.5774,22.4013,30.6546
431,45,41.2657,42.5208,41.1892,45.6887
434,56,47.561,60.7595,47.4764,54.5424
443,45,35.7465,44.8066,35.6514,42.791
476,14,10.444,13.629,10.3355,14.5553
490,20,16.3884,9.85371,16.2601,5.44257
488,23,17.9609,17.2548,17.8261,16.3645
490,19,15.3639,16.2905,15.1961,6.18344
510,3,3.24149,8.80212,3.06243,6.40296
511,5,7.0313,5.7985,6.88432,3.85022
