bartik,dlemp,dlcov,uf
0.03782916455333751,-0.026995504342011638,0.16689179449150585,PI
0.034329156095480595,-0.14705341795649662,0.23120800166172334,TO
0.051046143324911045,0.9594151585079098,0.2239615567285189,PI
0.2299750818598092,0.17544867750619267,0.6388607178559145,TO
0.04434718982028508,-0.3027199498163214,0.27259800663526895,PI
0.042406381187871586,-0.18571714579509283,0.19363169796797916,TO
0.04160278372752397,-0.019858808649603286,0.04246554523813678,PI
0.03848086829355975,0.12361395596717663,0.05956738423647699,PI
0.04269414993441835,0.2393634951809732,-0.023733664803711065,TO
0.04235705931288608,-0.21110557275473077,0.24583841786172503,PI
0.04535504663577765,0.4452283412801775,-0.193184685899461,TO
0.03614487296668175,0.7578122119133851,0.2796116095492933,PI
0.0951371846990285,-0.31696926472356973,-0.42460419179181974,TO
0.04151241734002725,0.010471299867295437,0.15466345553592223,PI
0.05106829196543939,0.36329018305745153,-0.17798214889921307,TO
0.033341991050421745,-0.07112000965299517,-0.1247007032305552,PI
0.022577932733332744,0.2510685770196801,0.34793182648264537,TO
0.04720947727442,0.2590141775822091,0.08043860771516768,PI
0.024358691837429815,0.22555029134477478,0.3704046869135308,TO
0.046007435795052884,-0.049761509559063825,0.3402950853866883,PI
0.04238965219891145,0.8458894094501456,-0.10814154994829406,TO
0.03689526131033805,1.061340893870878,0.11426196506527912,PI
0.04603765306712249,0.3800184424470001,-0.0970386879048035,TO
0.04178567758658681,0.4230867094579839,0.09917962020053549,PI
0.040243135673744684,0.9796603458067443,-0.3019693437174,TO
0.04110285680736949,-0.15634607039069398,0.2296477619559246,PI
0.03103571448900306,-0.070874339586657,-0.1649915646867784,TO
0.03161605358684938,0.22512179132631546,0.3846762996291015,PI
0.05269308848513819,0.7913069450321895,0.2541371944358277,TO
0.04260728901430672,0.5334591092866945,0.3512701986326675,PI
0.1508920919801421,0.5415834977902143,0.1871435309819033,PA
0.07366646038244933,-0.16636262417233766,0.3297587678561901,PA
0.031538657924868825,0.2394799706339032,0.6361124343016951,PI
0.3632943026024252,-0.16655009473229662,0.4748743963023937,PA
